id,path,canonical,transcript,speaker_id,c_norm,t_norm,ph_error
GQM_Nam_6_S0006_62,audio_data/train/GQM_Nam_6_S0006_62.wav,k ɔ-4 ɓ aː-1 t əː-4 o-0 ŋmz t əː-4 k ɔ-4 k aː-3 ɓ o-4 m ɛ-5 t əː-4,k ɔ-4 ɓ aː-1 t əː-4 o-0 ŋmz t əː-4 k ɔ-4 k aː-3 ɓ o-4 m ɛ-5 t əː-4,S0006,k ɔ-4 ɓ aː-1 t əː-4 o-0 ŋmz t əː-4 k ɔ-4 k aː-3 ɓ o-4 m ɛ-5 t əː-4,k ɔ-4 ɓ aː-1 t əː-4 o-0 ŋmz t əː-4 k ɔ-4 k aː-3 ɓ o-4 m ɛ-5 t əː-4,False
MK_7_NU_S0007_2,audio_data/train/MK_7_NU_S0007_2.wav,z aː-0 ɗ i-1 ŋ̟z k uə-3 t əː-4 k ɔ-4 ɓ o-4 nz ŋ ɨə-1 iz,z aː-0 ɗ i-1 ŋ̟z k uə-3 t əː-4 k ɔ-4 ɓ o-4 nz ŋ ɨə-1 iz,S0007,z aː-0 ɗ i-1 ŋ̟z k uə-3 t əː-4 k ɔ-4 ɓ o-4 nz ŋ ɨə-1 iz,z aː-0 ɗ i-1 ŋ̟z k uə-3 t əː-4 k ɔ-4 ɓ o-4 nz ŋ ɨə-1 iz,False
THA_7_NU_S0043_2,audio_data/train/THA_7_NU_S0043_2.wav,t͡ɕ u-4 ŋmz t o-0 iz z ə-4 tz ŋ aː-5 kz ɲ iə-0 nz,t͡ɕ u-4 ŋmz t o-0 iz z ə-4 tz ŋ aː-5 kz ɲ iə-0 nz,S0043,t͡ɕ u-4 ŋmz t o-0 iz z ə-4 tz ŋ aː-5 kz ɲ iə-0 nz,t͡ɕ u-4 ŋmz t o-0 iz z ə-4 tz ŋ aː-5 kz ɲ iə-0 nz,False
NMA_7_NU_S0002_274,audio_data/train/NMA_7_NU_S0002_274.wav,k w o-5 kpz tʰ i-0 ɗ ɨə-5 kz t o-3 t͡ɕ ɨ-4 kz t ɨ-1 n a-0 mz h aː-0 iz h aː-0 iz ŋ i-1 nz l i-0 ŋ̟z t aː-4 mz m o-2 iz n a-0 mz m o-5 tz l ə-1 nz,k w o-5 kpz tʰ i-0 ɗ ɨə-5 kz t o-3 t͡ɕ ɨ-4 kz t ɨ-1 l a-0 mz h aː-0 iz h aː-0 iz ŋ i-1 nz l i-0 ŋ̟z t aː-4 mz m o-2 iz l a-0 mz m o-5 tz l ə-1 nz,S0002,k w o-5 kpz tʰ i-0 ɗ ɨə-5 kz t o-3 t͡ɕ ɨ-4 kz t ɨ-1 n a-0 mz h aː-0 iz h aː-0 iz ŋ i-1 nz l i-0 ŋ̟z t aː-4 mz m o-2 iz n a-0 mz m o-5 tz l ə-1 nz,k w o-5 kpz tʰ i-0 ɗ ɨə-5 kz t o-3 t͡ɕ ɨ-4 kz t ɨ-1 l a-0 mz h aː-0 iz h aː-0 iz ŋ i-1 nz l i-0 ŋ̟z t aː-4 mz m o-2 iz l a-0 mz m o-5 tz l ə-1 nz,True
PC_7_NAM_S0004_26,audio_data/train/PC_7_NAM_S0004_26.wav,ɓ aː-1 iz tʰ əː-0 t aː-3 z aː-4 ŋz v ɛ-3 k uə-3 m o-2 iz l w aː-1 iz t͡ɕ i-0 mz ɗ e-4 nz ɓ əː-1 t͡ɕ ɛ-0 x aː-4 kz ɲ a-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,ɓ aː-1 iz tʰ əː-0 t aː-3 z aː-4 ŋz v ɛ-3 k uə-3 m o-2 iz l w aː-1 iz t͡ɕ i-0 mz ɗ e-4 nz ɓ əː-1 t͡ɕ ɛ-0 x aː-4 kz ɲ a-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,S0004,ɓ aː-1 iz tʰ əː-0 t aː-3 z aː-4 ŋz v ɛ-3 k uə-3 m o-2 iz l w aː-1 iz t͡ɕ i-0 mz ɗ e-4 nz ɓ əː-1 t͡ɕ ɛ-0 x aː-4 kz ɲ a-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,ɓ aː-1 iz tʰ əː-0 t aː-3 z aː-4 ŋz v ɛ-3 k uə-3 m o-2 iz l w aː-1 iz t͡ɕ i-0 mz ɗ e-4 nz ɓ əː-1 t͡ɕ ɛ-0 x aː-4 kz ɲ a-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,False
PTT_7_NU_S0041_39,audio_data/train/PTT_7_NU_S0041_39.wav,n aː-1 ŋz t iə-0 nz h aː-5 t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 m uə-1 h aː-5,n aː-1 ŋz t iə-0 nz h aː-5 t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 m uə-1 h aː-5,S0041,n aː-1 ŋz t iə-0 nz h aː-5 t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 m uə-1 h aː-5,n aː-1 ŋz t iə-0 nz h aː-5 t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 m uə-1 h aː-5,False
PTT_7_NU_S0041_75,audio_data/train/PTT_7_NU_S0041_75.wav,k ɔ-1 nz m uə-1 ɗ o-0 ŋmz ɗ aː-0 ŋz iə-0 uz l aː-1 ɓ əː-3 iz v i-1 m uə-1 ɗ aː-0 ŋz ə-4 pz k uə-3 m ə-1 mz s o-4 ŋmz ɗ e-3 ɗ e-3 s w ə-0 nz v e-1 k ə-0 iz k o-4 iz s ɛ-2 ɗ ə-0 mz t͡ɕ o-1 iz n a-3 iz l o-5 kpz,k ɔ-1 nz m uə-1 ɗ o-0 ŋmz ɗ aː-0 ŋz iə-0 uz l aː-1 ɓ əː-3 iz v i-1 m uə-1 ɗ aː-0 ŋz ə-4 pz k uə-3 m ə-1 mz s o-4 ŋmz ɗ e-3 ɗ e-3 s w ə-0 nz v e-1 k ə-0 iz k o-4 iz s ɛ-2 ɗ ə-0 mz t͡ɕ o-1 iz n a-3 iz l o-5 kpz,S0041,k ɔ-1 nz m uə-1 ɗ o-0 ŋmz ɗ aː-0 ŋz iə-0 uz l aː-1 ɓ əː-3 iz v i-1 m uə-1 ɗ aː-0 ŋz ə-4 pz k uə-3 m ə-1 mz s o-4 ŋmz ɗ e-3 ɗ e-3 s w ə-0 nz v e-1 k ə-0 iz k o-4 iz s ɛ-2 ɗ ə-0 mz t͡ɕ o-1 iz n a-3 iz l o-5 kpz,k ɔ-1 nz m uə-1 ɗ o-0 ŋmz ɗ aː-0 ŋz iə-0 uz l aː-1 ɓ əː-3 iz v i-1 m uə-1 ɗ aː-0 ŋz ə-4 pz k uə-3 m ə-1 mz s o-4 ŋmz ɗ e-3 ɗ e-3 s w ə-0 nz v e-1 k ə-0 iz k o-4 iz s ɛ-2 ɗ ə-0 mz t͡ɕ o-1 iz n a-3 iz l o-5 kpz,False
TPA_Nu_6_S0009_55,audio_data/train/TPA_Nu_6_S0009_55.wav,tʰ a-0 iz tʰ ɛ-0 uz t əː-4 k aː-4 kz i-0 ɗ u-4 ŋmz v əː-4 iz n o-5 iz z u-0 ŋmz t͡ɕ w iə-5 nz l aː-1,tʰ a-0 iz tʰ ɛ-0 uz t əː-4 k aː-4 kz i-0 ɗ u-4 ŋmz v əː-4 iz n o-5 iz z u-0 ŋmz t͡ɕ w iə-5 nz l aː-1,S0009,tʰ a-0 iz tʰ ɛ-0 uz t əː-4 k aː-4 kz i-0 ɗ u-4 ŋmz v əː-4 iz n o-5 iz z u-0 ŋmz t͡ɕ w iə-5 nz l aː-1,tʰ a-0 iz tʰ ɛ-0 uz t əː-4 k aː-4 kz i-0 ɗ u-4 ŋmz v əː-4 iz n o-5 iz z u-0 ŋmz t͡ɕ w iə-5 nz l aː-1,False
TPA_Nu_6_S0009_81,audio_data/train/TPA_Nu_6_S0009_81.wav,ŋ ɛ-0 t͡ɕ i-5 k aː-3 n ɔ-4 iz s ɔ-0 ŋmz s ɔ-4 kpz k ɔ-0 nz z ə-5 nz z ɨ-2 m a-4 ŋz t͡ɕ i-5 k aː-3,ŋ ɛ-0 t͡ɕ i-5 k aː-3 n ɔ-4 iz s ɔ-0 ŋmz s ɔ-4 kpz k ɔ-0 nz z ə-5 nz z ɨ-2 m a-4 ŋz t͡ɕ i-5 k aː-3,S0009,ŋ ɛ-0 t͡ɕ i-5 k aː-3 n ɔ-4 iz s ɔ-0 ŋmz s ɔ-4 kpz k ɔ-0 nz z ə-5 nz z ɨ-2 m a-4 ŋz t͡ɕ i-5 k aː-3,ŋ ɛ-0 t͡ɕ i-5 k aː-3 n ɔ-4 iz s ɔ-0 ŋmz s ɔ-4 kpz k ɔ-0 nz z ə-5 nz z ɨ-2 m a-4 ŋz t͡ɕ i-5 k aː-3,False
NNM_Nu_6_S00045_24,audio_data/train/NNM_Nu_6_S00045_24.wav,s e-0 k ɔ-4 m aː-4 ɓ ɛ-4 l e-0 t͡ɕ aː-3 s əː-5 n ɨə-2,s e-0 k ɔ-4 m aː-4 ɓ ɛ-4 l e-0 t͡ɕ aː-3 s əː-5 n ɨə-2,S00045,s e-0 k ɔ-4 m aː-4 ɓ ɛ-4 l e-0 t͡ɕ aː-3 s əː-5 n ɨə-2,s e-0 k ɔ-4 m aː-4 ɓ ɛ-4 l e-0 t͡ɕ aː-3 s əː-5 n ɨə-2,False
TPA_Nu_6_S0009_119,audio_data/train/TPA_Nu_6_S0009_119.wav,t͡ɕ i-5 k aː-3 əː-0 iz t͡ɕ i-5 v e-1 ɲ aː-1 ɗ i-0 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,t͡ɕ i-5 k aː-3 əː-0 iz t͡ɕ i-5 v e-1 ɲ aː-1 ɗ i-0 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,S0009,t͡ɕ i-5 k aː-3 əː-0 iz t͡ɕ i-5 v e-1 ɲ aː-1 ɗ i-0 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,t͡ɕ i-5 k aː-3 əː-0 iz t͡ɕ i-5 v e-1 ɲ aː-1 ɗ i-0 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,False
LDMT_Nam_6_S00047_47,audio_data/train/LDMT_Nam_6_S00047_47.wav,k ɔ-1 v ɨə-1 ŋ u-3,k ɔ-1 v ɨə-1 ŋ u-3,S00047,k ɔ-1 v ɨə-1 ŋ u-3,k ɔ-1 v ɨə-1 ŋ u-3,False
GQM_Nam_6_S0006_20,audio_data/train/GQM_Nam_6_S0006_20.wav,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz ɗ ɔ-4,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz ɗ ɔ-4,S0006,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz ɗ ɔ-4,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz ɗ ɔ-4,False
NTM_Nam_6_S00010_44,audio_data/train/NTM_Nam_6_S00010_44.wav,ɲ aː-1 ɓ aː-5 nz k ɔ-4 ɲ ɨ-2 ŋz k ɔ-0 nz v ə-5 tz ɣ i-1,ɲ aː-1 ɓ aː-5 nz k ɔ-4 ɲ ɨ-2 ŋz k ɔ-0 nz v ə-5 tz ɣ i-1,S00010,ɲ aː-1 ɓ aː-5 nz k ɔ-4 ɲ ɨ-2 ŋz k ɔ-0 nz v ə-5 tz ɣ i-1,ɲ aː-1 ɓ aː-5 nz k ɔ-4 ɲ ɨ-2 ŋz k ɔ-0 nz v ə-5 tz ɣ i-1,False
NMA_7_NU_S0002_221,audio_data/train/NMA_7_NU_S0002_221.wav,k ɛ-3 m iə-1 nz ɓ iə-3 nz ŋ ɨə-1 iz m iə-1 nz n w i-4 x i-0 k ɔ-4 v iə-5 kz tʰ i-1 z u-4 pz ɗ əː-2 l ə-2 nz ɲ a-0 uz,k ɛ-3 m iə-1 nz ɓ iə-3 nz ŋ ɨə-1 iz m iə-1 nz l w i-4 x i-0 k ɔ-4 v iə-5 kz tʰ i-1 z u-4 pz ɗ əː-2 l ə-2 nz ɲ a-0 uz,S0002,k ɛ-3 m iə-1 nz ɓ iə-3 nz ŋ ɨə-1 iz m iə-1 nz n w i-4 x i-0 k ɔ-4 v iə-5 kz tʰ i-1 z u-4 pz ɗ əː-2 l ə-2 nz ɲ a-0 uz,k ɛ-3 m iə-1 nz ɓ iə-3 nz ŋ ɨə-1 iz m iə-1 nz l w i-4 x i-0 k ɔ-4 v iə-5 kz tʰ i-1 z u-4 pz ɗ əː-2 l ə-2 nz ɲ a-0 uz,True
TTD_7_NAM_S0001_15,audio_data/train/TTD_7_NAM_S0001_15.wav,t ɨ-1 t ɨ-1 m a-4 tz m a-4 tz ɗ ɛ-0 nz m aː-4 tz z i-5 uz v aː-1 ŋz,t ɨ-1 t ɨ-1 m a-4 tz m a-4 tz ɗ ɛ-0 nz m aː-4 tz z i-5 uz v aː-1 ŋz,S0001,t ɨ-1 t ɨ-1 m a-4 tz m a-4 tz ɗ ɛ-0 nz m aː-4 tz z i-5 uz v aː-1 ŋz,t ɨ-1 t ɨ-1 m a-4 tz m a-4 tz ɗ ɛ-0 nz m aː-4 tz z i-5 uz v aː-1 ŋz,False
NHM_7_NU_S0006_60,audio_data/train/NHM_7_NU_S0006_60.wav,m ɨə-0 z ə-1 mz ɗ e-1 m ɨə-0 s ɨə-4 tz m ɨə-4 tz ŋ a-1 iz n a-1 iz k w aː-0 ŋ a-1 iz x aː-4 kz,m ɨə-0 z ə-1 mz ɗ e-1 m ɨə-0 s ɨə-4 tz m ɨə-4 tz ŋ a-1 iz n a-1 iz k w aː-0 ŋ a-1 iz x aː-4 kz,S0006,m ɨə-0 z ə-1 mz ɗ e-1 m ɨə-0 s ɨə-4 tz m ɨə-4 tz ŋ a-1 iz n a-1 iz k w aː-0 ŋ a-1 iz x aː-4 kz,m ɨə-0 z ə-1 mz ɗ e-1 m ɨə-0 s ɨə-4 tz m ɨə-4 tz ŋ a-1 iz n a-1 iz k w aː-0 ŋ a-1 iz x aː-4 kz,False
VTA_Nam_6_S0002_13,audio_data/train/VTA_Nam_6_S0002_13.wav,tʰ ɔ-3 ɓ ɛ-2 nz l ɛ-2 nz,tʰ ɔ-3 ɓ ɛ-2 nz l ɛ-2 nz,S0002,tʰ ɔ-3 ɓ ɛ-2 nz l ɛ-2 nz,tʰ ɔ-3 ɓ ɛ-2 nz l ɛ-2 nz,False
HYT_Nu_6_S0005_60,audio_data/train/HYT_Nu_6_S0005_60.wav,t͡ɕ aː-0 ŋz əː-0 iz k ə-5 uz ɗ aː-2 ɗ ɨə-5 kz ɗ i-0 ɓ iə-3 nz t͡ɕ ɨə-0,t͡ɕ aː-0 ŋz əː-0 iz k ə-5 uz ɗ aː-2 ɗ ɨə-5 kz ɗ i-0 ɓ iə-3 nz t͡ɕ ɨə-0,S0005,t͡ɕ aː-0 ŋz əː-0 iz k ə-5 uz ɗ aː-2 ɗ ɨə-5 kz ɗ i-0 ɓ iə-3 nz t͡ɕ ɨə-0,t͡ɕ aː-0 ŋz əː-0 iz k ə-5 uz ɗ aː-2 ɗ ɨə-5 kz ɗ i-0 ɓ iə-3 nz t͡ɕ ɨə-0,False
PTT_7_NU_S0041_107,audio_data/train/PTT_7_NU_S0041_107.wav,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz,S0041,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz,ɲ aː-0 iz m aː-2 iz ɲ aː-0 iz h w aː-1 iz,False
NTN_7_NU_S0042_42,audio_data/train/NTN_7_NU_S0042_42.wav,v aː-1 k aː-3 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz k u-2 ŋmz s w o-4 ŋmz t ə-5 nz n əː-0 iz ɗ ɔ-4 nz ɓ ɔ-5 nz m i-1 ŋ̟z,v aː-1 k aː-3 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz k u-2 ŋmz s w o-4 ŋmz t ə-5 nz n əː-0 iz ɗ ɔ-4 nz ɓ ɔ-5 nz m i-1 ŋ̟z,S0042,v aː-1 k aː-3 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz k u-2 ŋmz s w o-4 ŋmz t ə-5 nz n əː-0 iz ɗ ɔ-4 nz ɓ ɔ-5 nz m i-1 ŋ̟z,v aː-1 k aː-3 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz k u-2 ŋmz s w o-4 ŋmz t ə-5 nz n əː-0 iz ɗ ɔ-4 nz ɓ ɔ-5 nz m i-1 ŋ̟z,False
NMA_7_NU_S0002_241,audio_data/train/NMA_7_NU_S0002_241.wav,t͡ɕ ə-1 nz k w o-4 kpz t w aː-3 nz v o-0 k u-1 ŋmz k a-0 mz z ə-5 nz,t͡ɕ ə-1 nz k w o-4 kpz t w aː-3 nz v o-0 k u-1 ŋmz k a-0 mz z ə-5 nz,S0002,t͡ɕ ə-1 nz k w o-4 kpz t w aː-3 nz v o-0 k u-1 ŋmz k a-0 mz z ə-5 nz,t͡ɕ ə-1 nz k w o-4 kpz t w aː-3 nz v o-0 k u-1 ŋmz k a-0 mz z ə-5 nz,False
PTT_7_NU_S0041_151,audio_data/train/PTT_7_NU_S0041_151.wav,t əː-4 k u-2 ŋmz tʰ i-4 k̟z m uə-1 h ɛ-1,t əː-4 k u-2 ŋmz tʰ i-4 k̟z m uə-1 h ɛ-1,S0041,t əː-4 k u-2 ŋmz tʰ i-4 k̟z m uə-1 h ɛ-1,t əː-4 k u-2 ŋmz tʰ i-4 k̟z m uə-1 h ɛ-1,False
NHM_7_NU_S0006_174,audio_data/train/NHM_7_NU_S0006_174.wav,ɓ e-5 h aː-5 ɗ aː-4 ŋz k i-4 ŋ̟z t͡ɕ u-3 ɲ ə-0 nz s i-0 nz ɣ ɨ-3 iz t əː-4 iz ŋ aː-1 iz t͡ɕ aː-1 uz m ɨ-1 ŋz m ɔ-4 nz k w aː-1 ɓ iə-4 uz,ɓ e-5 h aː-5 ɗ aː-4 ŋz k i-4 ŋ̟z t͡ɕ u-3 ɲ ə-0 nz s i-0 nz ɣ ɨ-3 iz t əː-4 iz ŋ aː-1 iz t͡ɕ aː-1 uz m ɨ-1 ŋz m ɔ-4 nz k w aː-1 ɓ iə-4 uz,S0006,ɓ e-5 h aː-5 ɗ aː-4 ŋz k i-4 ŋ̟z t͡ɕ u-3 ɲ ə-0 nz s i-0 nz ɣ ɨ-3 iz t əː-4 iz ŋ aː-1 iz t͡ɕ aː-1 uz m ɨ-1 ŋz m ɔ-4 nz k w aː-1 ɓ iə-4 uz,ɓ e-5 h aː-5 ɗ aː-4 ŋz k i-4 ŋ̟z t͡ɕ u-3 ɲ ə-0 nz s i-0 nz ɣ ɨ-3 iz t əː-4 iz ŋ aː-1 iz t͡ɕ aː-1 uz m ɨ-1 ŋz m ɔ-4 nz k w aː-1 ɓ iə-4 uz,False
TTD_7_NAM_S0001_70,audio_data/train/TTD_7_NAM_S0001_70.wav,m o-2 iz n a-0 mz ɓ o-1 k ə-0 uz ɗ ɛ-3 ɲ iə-1 uz l ɨə-4 m o-2 iz l ɨə-4 h aː-0 iz t͡ɕ ɨ-4 ŋz,m o-2 iz l a-0 mz ɓ o-1 k ə-0 uz ɗ ɛ-3 ɲ iə-1 uz l ɨə-4 m o-2 iz l ɨə-4 h aː-0 iz t͡ɕ ɨ-4 ŋz,S0001,m o-2 iz n a-0 mz ɓ o-1 k ə-0 uz ɗ ɛ-3 ɲ iə-1 uz l ɨə-4 m o-2 iz l ɨə-4 h aː-0 iz t͡ɕ ɨ-4 ŋz,m o-2 iz l a-0 mz ɓ o-1 k ə-0 uz ɗ ɛ-3 ɲ iə-1 uz l ɨə-4 m o-2 iz l ɨə-4 h aː-0 iz t͡ɕ ɨ-4 ŋz,True
GQM_Nam_6_S0006_93,audio_data/train/GQM_Nam_6_S0006_93.wav,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 mz ɣ i-1 ɗ e-3 z ə-0 nz ɗ i-0 ɓ iə-3 nz h e-4 tz ɓ w o-1 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 mz ɣ i-1 ɗ e-3 z ə-2 nz ɗ i-0 ɓ iə-3 nz h e-4 tz ɓ w o-1 nz,S0006,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 mz ɣ i-1 ɗ e-3 z ə-0 nz ɗ i-0 ɓ iə-3 nz h e-4 tz ɓ w o-1 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 mz ɣ i-1 ɗ e-3 z ə-2 nz ɗ i-0 ɓ iə-3 nz h e-4 tz ɓ w o-1 nz,True
THA_7_NU_S0043_56,audio_data/train/THA_7_NU_S0043_56.wav,s ɨ-5 l w iə-5 nz t ə-5 pz k iə-0 nz t͡ɕ i-1 k uə-3 tʰ ə-1 iz ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4 ɗ e-3 ɗ aː-5 tz ɗ ɨə-5 kz ɗ iə-1 uz m i-1 ŋ̟z m ɔ-0 ŋmz ɨə-4 kz,s ɨ-5 l w iə-5 nz t ə-5 pz k iə-0 nz t͡ɕ i-1 k uə-3 tʰ ə-1 iz ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4 ɗ e-3 ɗ aː-5 tz ɗ ɨə-5 kz ɗ iə-1 uz m i-1 ŋ̟z m ɔ-0 ŋmz ɨə-4 kz,S0043,s ɨ-5 l w iə-5 nz t ə-5 pz k iə-0 nz t͡ɕ i-1 k uə-3 tʰ ə-1 iz ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4 ɗ e-3 ɗ aː-5 tz ɗ ɨə-5 kz ɗ iə-1 uz m i-1 ŋ̟z m ɔ-0 ŋmz ɨə-4 kz,s ɨ-5 l w iə-5 nz t ə-5 pz k iə-0 nz t͡ɕ i-1 k uə-3 tʰ ə-1 iz ŋ w iə-2 nz ŋ ɔ-5 kpz k i-4 ɗ e-3 ɗ aː-5 tz ɗ ɨə-5 kz ɗ iə-1 uz m i-1 ŋ̟z m ɔ-0 ŋmz ɨə-4 kz,False
NMA_7_NU_S0002_233,audio_data/train/NMA_7_NU_S0002_233.wav,v i-5 v uə-0 ɗ ə-1 uz t iə-0 nz l ə-5 pz z aː-0 n ɨə-4 kz t aː-0 l aː-1 aː-0 iz,v i-5 v uə-0 ɗ ə-1 uz t iə-0 nz l ə-5 pz z aː-0 n ɨə-4 kz t aː-0 l aː-1 aː-0 iz,S0002,v i-5 v uə-0 ɗ ə-1 uz t iə-0 nz l ə-5 pz z aː-0 n ɨə-4 kz t aː-0 l aː-1 aː-0 iz,v i-5 v uə-0 ɗ ə-1 uz t iə-0 nz l ə-5 pz z aː-0 n ɨə-4 kz t aː-0 l aː-1 aː-0 iz,False
NMA_7_NU_S0002_53,audio_data/train/NMA_7_NU_S0002_53.wav,z ɨ-1 ŋz l aː-1 k ə-0 iz s u-4 mz s i-4 tz,z ɨ-1 ŋz l aː-1 k ə-0 iz s u-4 mz s i-4 tz,S0002,z ɨ-1 ŋz l aː-1 k ə-0 iz s u-4 mz s i-4 tz,z ɨ-1 ŋz l aː-1 k ə-0 iz s u-4 mz s i-4 tz,False
DNK_7_NU_S0048_296,audio_data/train/DNK_7_NU_S0048_296.wav,ɓ e-0 ɗ o-4 iz v əː-4 iz h w aː-4,ɓ e-0 ɗ o-4 iz v əː-4 iz h w aː-4,S0048,ɓ e-0 ɗ o-4 iz v əː-4 iz h w aː-4,ɓ e-0 ɗ o-4 iz v əː-4 iz h w aː-4,False
NHM_7_NU_S0006_111,audio_data/train/NHM_7_NU_S0006_111.wav,n a-0 mz ə-4 iz l uə-4 t o-4 tz k w aː-4 ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz k u-2 ŋmz ɓ o-0 ŋmz n aː-1 uz ɓ o-0 ŋmz n ə-4 iz k u-2 ŋmz m ə-3 iz ɗ e-1 uz n a-5 ŋz t͡ɕ i-2 uz,n a-0 mz ə-4 iz l uə-4 t o-4 tz k w aː-4 ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz k u-2 ŋmz ɓ o-0 ŋmz n aː-1 uz ɓ o-0 ŋmz n ə-4 iz k u-2 ŋmz m ə-3 iz ɗ e-1 uz n a-5 ŋz t͡ɕ i-2 uz,S0006,n a-0 mz ə-4 iz l uə-4 t o-4 tz k w aː-4 ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz k u-2 ŋmz ɓ o-0 ŋmz n aː-1 uz ɓ o-0 ŋmz n ə-4 iz k u-2 ŋmz m ə-3 iz ɗ e-1 uz n a-5 ŋz t͡ɕ i-2 uz,n a-0 mz ə-4 iz l uə-4 t o-4 tz k w aː-4 ɓ o-0 ŋmz n aː-1 uz k u-2 ŋmz k u-2 ŋmz ɓ o-0 ŋmz n aː-1 uz ɓ o-0 ŋmz n ə-4 iz k u-2 ŋmz m ə-3 iz ɗ e-1 uz n a-5 ŋz t͡ɕ i-2 uz,False
THA_Nu_6_S00042_117,audio_data/train/THA_Nu_6_S00042_117.wav,t əː-4 ɗ ɨə-5 kz s ɛ-0 mz t͡ɕ e-0 nz t i-0 v i-0 z o-1 iz,t əː-4 ɗ ɨə-5 kz s ɛ-0 mz t͡ɕ e-0 nz t i-0 v i-0 z o-1 iz,S00042,t əː-4 ɗ ɨə-5 kz s ɛ-0 mz t͡ɕ e-0 nz t i-0 v i-0 z o-1 iz,t əː-4 ɗ ɨə-5 kz s ɛ-0 mz t͡ɕ e-0 nz t i-0 v i-0 z o-1 iz,False
DNK_7_NU_S0048_187,audio_data/train/DNK_7_NU_S0048_187.wav,tʰ i-1 z aː-0 s əː-0 nz k aː-0 ɗ aː-2 ɓ i-5 ɲ o-4 tz t͡ɕ ɔ-0 ŋmz l o-1 ŋmz,tʰ i-1 z aː-0 s əː-0 nz k aː-0 ɗ aː-2 ɓ i-5 ɲ o-4 tz t͡ɕ ɔ-0 ŋmz l o-1 ŋmz,S0048,tʰ i-1 z aː-0 s əː-0 nz k aː-0 ɗ aː-2 ɓ i-5 ɲ o-4 tz t͡ɕ ɔ-0 ŋmz l o-1 ŋmz,tʰ i-1 z aː-0 s əː-0 nz k aː-0 ɗ aː-2 ɓ i-5 ɲ o-4 tz t͡ɕ ɔ-0 ŋmz l o-1 ŋmz,False
DNK_7_NU_S0048_76,audio_data/train/DNK_7_NU_S0048_76.wav,v i-0 v u-0 v i-0 v u-4 tz t ɨ-1 t͡ɕ e-0 nz t͡ɕ əː-1 iz s eaː-0 ŋ̟z tʰ a-3 mz,v i-0 v u-0 v i-0 v u-4 tz t ɨ-1 t͡ɕ e-0 nz t͡ɕ əː-1 iz s eaː-0 ŋ̟z tʰ aː-3 mz,S0048,v i-0 v u-0 v i-0 v u-4 tz t ɨ-1 t͡ɕ e-0 nz t͡ɕ əː-1 iz s eaː-0 ŋ̟z tʰ a-3 mz,v i-0 v u-0 v i-0 v u-4 tz t ɨ-1 t͡ɕ e-0 nz t͡ɕ əː-1 iz s eaː-0 ŋ̟z tʰ aː-3 mz,True
