id,path,canonical,transcript,speaker_id
NNM_Nu_6_S00045_65,audio_data/train/NNM_Nu_6_S00045_65.wav,nhưng lợn út tinh khôn,nhưng lợn út tinh khôn,S00045
PTT_7_NU_S0041_62,audio_data/train/PTT_7_NU_S0041_62.wav,thu làm cho trời xanh cao cho học sinh nhớ ngày tựu trường,thu làm cho trời xanh cao cho học sinh nhớ ngạy tựu trường,S0041
THA_7_NU_S0043_135,audio_data/train/THA_7_NU_S0043_135.wav,én bay chao cánh vẫy,én bay chao cánh vẫy,S0043
TTD_7_NAM_S0001_86,audio_data/train/TTD_7_NAM_S0001_86.wav,cháu bây giờ tớ gợi ý cho cậu nhớ là,cháu bây giờ tớ gợi ý cho cậu nhớ là,S0001
TTD_7_NAM_S0001_147,audio_data/train/TTD_7_NAM_S0001_147.wav,của trâu đấy tha hồ,của trâu đấy tha hồ,S0001
PC_7_NAM_S0004_72,audio_data/train/PC_7_NAM_S0004_72.wav,vì sao bạn lại thích môn tiếng anh,vì xao bạn lại thích môn tiếng anh,S0004
NT_7_NAM_S0009_20,audio_data/train/NT_7_NAM_S0009_20.wav,đồng bằng vùng đất rộng bằng phẳng,đồng bằng vùng đất rộng bằng phẳng,S0009
DNK_7_NU_S0048_94,audio_data/train/DNK_7_NU_S0048_94.wav,chi ơi dựa theo bài đọc hãy tả lại hình ảnh của một loài chim mà cậu thích,chi ơi dựa theo bài đọc hãy tả lại hình ảnh của một loài chim mà cậu thích,S0048
GQM_Nam_6_S0006_44,audio_data/train/GQM_Nam_6_S0006_44.wav,tớ đố cậu đó là con gì,tớ đố cậu đó là con gì,S0006
DNK_7_NU_S0048_302,audio_data/train/DNK_7_NU_S0048_302.wav,hành động của các cậu bé gây ra chuyện đau lòng,hành động của các cậu bé gây ra chuyện đau lòng,S0048
THA_7_NU_S0043_95,audio_data/train/THA_7_NU_S0043_95.wav,cậu bé huy buồn bà em xin lỗi thầy,cậu bé huy buồn bà em xin lỗi thầy,S0043
HYT_Nu_6_S0005_82,audio_data/train/HYT_Nu_6_S0005_82.wav,nửa thân trên của nàng như một cô bé,nửa thân trên của nàng như một cô bé,S0005
THA_7_NU_S0043_139,audio_data/train/THA_7_NU_S0043_139.wav,sau khi đọc xong bài đọc,sau khi đọc xong bài đọc,S0043
TTD_7_NAM_S0001_158,audio_data/train/TTD_7_NAM_S0001_158.wav,một là con trâu đen lông mượt,một là con trâu đen lông mượt,S0001
GQM_Nam_6_S0006_74,audio_data/train/GQM_Nam_6_S0006_74.wav,nàng tiên cá có tất cả các các chú nàng muốn,nàng tiên cá có tất cả các các chú nàng muốn,S0006
HYT_Nu_6_S0005_71,audio_data/train/HYT_Nu_6_S0005_71.wav,nửa thân trên của nàng như một cô bé,nửa thân trên của nàng như một cô bé,S0005
TTT_Nu_6_S00049_12,audio_data/train/TTT_Nu_6_S00049_12.wav,bạn thấy tớ đọc có hay không,bạn thấy tớ đọc có hay không,S00049
PTT_7_NU_S0041_64,audio_data/train/PTT_7_NU_S0041_64.wav,các cháu đều có ích đều đáng yêu,các cháu đều có ích đều đáng yêu,S0041
HYT_Nu_6_S0005_61,audio_data/train/HYT_Nu_6_S0005_61.wav,tớ chưa cậu à,tớ chưa cậu à,S0005
THA_Nu_6_S00042_133,audio_data/train/THA_Nu_6_S00042_133.wav,ai đã chiến thắng vậy,ai đã chiến thắng vậy,S00042
PC_7_NAM_S0004_50,audio_data/train/PC_7_NAM_S0004_50.wav,tớ thích con chó bởi nó giúp giúp canh canh canh nhà để đỡ trộm vào,tớ thích con chó bởi nó giúp giúp canh canh canh nhà để đỡ trộm vào,S0004
DNK_7_NU_S0048_120,audio_data/train/DNK_7_NU_S0048_120.wav,vì vậy khi cần nghỉ nó co một chân lên áp sát bụng,vì vậy khi cần nghỉ nó co một chân lên áp sát bụng,S0048
NMA_7_NU_S0002_123,audio_data/train/NMA_7_NU_S0002_123.wav,câu văn nào cho biết cây đa đã sống rất lâu,câu văn nào cho biết cây đa đã xống rất lâu,S0002
PC_7_NAM_S0004_14,audio_data/train/PC_7_NAM_S0004_14.wav,chú vụt bay lên,chú vụt bay lên,S0004
VTA_Nam_6_S0002_14,audio_data/train/VTA_Nam_6_S0002_14.wav,hôm trước em khoác lác chị bỏ qua nhé,hôm trước em khoác loác chị bỏ qua nhé,S0002
NMA_7_NU_S0002_143,audio_data/train/NMA_7_NU_S0002_143.wav,bức tranh mẹ mua,bức tranh mẹ mua,S0002
NDBA_7_NAM_S0010_119,audio_data/train/NDBA_7_NAM_S0010_119.wav,dứt lời lão biến thành một con chuột nhắt,dứt lời lão biến thành một con chuột nhắt,S0010
THA_Nu_6_S00042_25,audio_data/train/THA_Nu_6_S00042_25.wav,rồi bị chìm xuống,rồi bị chìm xuống,S00042
PTT_7_NU_S0041_134,audio_data/train/PTT_7_NU_S0041_134.wav,tớ hỏi cậu giữa buổi trưa hè,tớ hỏi cậu giữa buổi trưa hè,S0041
PC_7_NAM_S0004_9,audio_data/train/PC_7_NAM_S0004_9.wav,đứng nhìn mênh mông,đứng nhìn mênh mông,S0004
NMA_7_NU_S0002_191,audio_data/train/NMA_7_NU_S0002_191.wav,lũ con chiêm chiếp theo liền đằng sau,lũ con chiêm chiếp theo liên đằng xau,S0002
MK_7_NU_S0007_122,audio_data/train/MK_7_NU_S0007_122.wav,ngày xưa loài người,ngày xưa loài người,S0007
GQM_Nam_6_S0006_98,audio_data/train/GQM_Nam_6_S0006_98.wav,ý a nàng tiên cá,ý a nàng tiên cá,S0006
NDBA_7_NAM_S0010_103,audio_data/train/NDBA_7_NAM_S0010_103.wav,thế nào nhà vua cũng trọng tưởng thưởng,thế nào nhà vua cũng chọn tưởng thưởng,S0010
NMA_7_NU_S0002_106,audio_data/train/NMA_7_NU_S0002_106.wav,con hươu con voi con tê giác con,con hươu con voi con tê giác con,S0002
THA_Nu_6_S00042_192,audio_data/train/THA_Nu_6_S00042_192.wav,bà có nho ba có trà hà có mía bé lê có sữa,bà có nho ba có trà hà có mía bé lê có sứa,S00042
DNK_7_NU_S0048_137,audio_data/train/DNK_7_NU_S0048_137.wav,chim gì có bộ lông luôn rực rỡ sắc màu mà rất đẹp,chim gì có bộ lông luôn rực rỡ sắc màu mà rất đẹp,S0048
NHM_7_NU_S0006_129,audio_data/train/NHM_7_NU_S0006_129.wav,đúng ngày hội lớn các hoàng tử mang của ngon vật lạ các nơi về đông đủ,đúng ngày hội lớn các hoàng tử mang của ngon vật lạ các nơi về đông đủ,S0006
THA_7_NU_S0043_133,audio_data/train/THA_7_NU_S0043_133.wav,mầm non vườn đứng dậy,mầm non vườn đứng dậy,S0043
NMA_7_NU_S0002_202,audio_data/train/NMA_7_NU_S0002_202.wav,chọn ý đúng,chọn ý đúng,S0002
THA_7_NU_S0043_131,audio_data/train/THA_7_NU_S0043_131.wav,hoa khoe sắc nơi nơi,hoa khoe sắc nơi nơi,S0043
NDBA_7_NAM_S0010_126,audio_data/train/NDBA_7_NAM_S0010_126.wav,bữa tối được chuẩn bị thịnh soạn cho mọi người,bữa tối được chuẩn bị thịnh soạn cho mọi người,S0010
NT_7_NAM_S0009_10,audio_data/train/NT_7_NAM_S0009_10.wav,ngôi nhà đã làm xong,ngôi nhà đã làm xong,S0009
NTN_7_NU_S0042_60,audio_data/train/NTN_7_NU_S0042_60.wav,yêu thương em ngắm mãi,yêu thương em ngắm mãi,S0042
NTN_7_NU_S0042_64,audio_data/train/NTN_7_NU_S0042_64.wav,sáng nào em đến lớp,sáng nào em đến lớp,S0042
NHM_7_NU_S0006_41,audio_data/train/NHM_7_NU_S0006_41.wav,vì sao thần gió phải chịu thua ông mạnh,vì xao thần gió phải chịu thua ông mạnh,S0006
GQM_Nam_6_S0006_45,audio_data/train/GQM_Nam_6_S0006_45.wav,đó là con mèo,đó là con mèo,S0006
THA_Nu_6_S00042_61,audio_data/train/THA_Nu_6_S00042_61.wav,đúng rồi cậu giỏi quá,đúng rồi cậu giỏi quá,S00042
NMA_7_NU_S0002_141,audio_data/train/NMA_7_NU_S0002_141.wav,trong veo trời cao,trong veo trời cao,S0002
PC_7_NAM_S0004_17,audio_data/train/PC_7_NAM_S0004_17.wav,cả toán chim cu,cả toán chim cu,S0004
TPA_Nu_6_S0009_146,audio_data/train/TPA_Nu_6_S0009_146.wav,cả lớp tíu tít chuẩn bị cho buổi học cuối năm,cả lớp tíu tít chuẩn bị cho buổi học cuối năm,S0009
NDBA_7_NAM_S0010_2,audio_data/train/NDBA_7_NAM_S0010_2.wav,trong khu rừng nọ các con vật đều bận rộn,trong khu rừng nọ các con vật đều bận rộn,S0010
DNK_7_NU_S0048_147,audio_data/train/DNK_7_NU_S0048_147.wav,nở đầy hoa trắng,nở đầy hoa trắng,S0048
DNK_7_NU_S0048_101,audio_data/train/DNK_7_NU_S0048_101.wav,bóng che rợp mặt đất,bóng che rợp mặt đất,S0048
MK_7_NU_S0007_17,audio_data/train/MK_7_NU_S0007_17.wav,ước mơ của cậu là gì,ước mơ của cậu là gì,S0007
NTN_7_NU_S0042_29,audio_data/train/NTN_7_NU_S0042_29.wav,hằng ngày mình được đến lớp học tập,hằng ngày mình được đến lớp học tập,S0042
VTA_Nam_6_S0002_5,audio_data/train/VTA_Nam_6_S0002_5.wav,tớ biết bay,tớ biết bay,S0002
TTD_7_NAM_S0001_25,audio_data/train/TTD_7_NAM_S0001_25.wav,lông vàng mát dịu,lông vàng mát dịu,S0001
DNK_7_NU_S0048_52,audio_data/train/DNK_7_NU_S0048_52.wav,tớ chọn ý a,tớ chọn ý a,S0048
NTN_7_NU_S0042_70,audio_data/train/NTN_7_NU_S0042_70.wav,nắng ghé vào cửa lớp,nắng ghé vào cửa lớp,S0042
NNM_Nu_6_S00045_110,audio_data/train/NNM_Nu_6_S00045_110.wav,kêu lớn ha ha,kêu lớn ha ha,S00045
DNK_7_NU_S0048_96,audio_data/train/DNK_7_NU_S0048_96.wav,những con chim cơ púc mà mình đỏ chót,những con chim cơ púc mà mình đỏ chót,S0048
MK_7_NAM_S0005_108,audio_data/train/MK_7_NAM_S0005_108.wav,âu cơ gặp lạc long quân rồi nên vợ nên chồng,âu cơ gặp lạc long quân rồi nên vợ nên chồng,S0005
NNM_Nu_6_S00045_36,audio_data/train/NNM_Nu_6_S00045_36.wav,đầm lúa đầm cá đập lúa tấm tấp nập,đầm lúa đầm cá đập lúa tấm tấp nập,S00045
NHM_7_NU_S0006_92,audio_data/train/NHM_7_NU_S0006_92.wav,giờ bọn mình cùng đọc một câu chuyện đó chính là sự tích bánh chưng bánh dày nhé bạn,giờ bọn mình cùng đọc một câu chuyện đó chính là xự tích bánh chưng bánh dày nhé bạn,S0006
NMA_7_NU_S0002_74,audio_data/train/NMA_7_NU_S0002_74.wav,ước mơ của cậu là gì,ước mơ của cậu là gì,S0002
NTM_Nam_6_S00010_38,audio_data/train/NTM_Nam_6_S00010_38.wav,con trâu cày chiêm,con trâu cày chiêm,S00010
DNK_7_NU_S0048_189,audio_data/train/DNK_7_NU_S0048_189.wav,bỏ vào lồng sơn ca,bỏ vào lồng sơn ca,S0048
TTD_7_NAM_S0001_119,audio_data/train/TTD_7_NAM_S0001_119.wav,mèo bông nhà tớ có bộ lâu màu vàng xem lẫn màu trắng nhưng màu vàng lại nhiều hơn màu trắng,mèo bông nhà tớ có bộ lâu màu vàng xem lẫn màu trắng nhưng màu vàng lại nhiều hơn màu trắng,S0001
DNK_7_NU_S0048_78,audio_data/train/DNK_7_NU_S0048_78.wav,bầu bầy thiên nga trắng muốt đang bơi lội,bầu bầy thiên nga chắng muốt đang bơi lội,S0048
NDBA_7_NAM_S0010_153,audio_data/train/NDBA_7_NAM_S0010_153.wav,đến chiều gặt xong thửa ruộng mọi người vui vẻ đánh lúa về,đến chiều gặt xong thửa ruộng mọi người vui vẻ đánh lúa về,S0010
NMA_7_NU_S0002_77,audio_data/train/NMA_7_NU_S0002_77.wav,sư tử bàn chuyện xuất quân,xư tử bàn chuyện xuất quân,S0002
NDBA_7_NAM_S0010_104,audio_data/train/NDBA_7_NAM_S0010_104.wav,lát sau xe ngựa của vua tới và ngài cũng hỏi các bác nông dân,lát xau xe ngựa của vua tới và ngài cũng hỏi các bác nông dân,S0010
NDBA_7_NAM_S0010_6,audio_data/train/NDBA_7_NAM_S0010_6.wav,chỉ có voi con là chẳng biết làm gì,chỉ có voi con là chẳng biết làm gì,S0010
PC_7_NAM_S0004_11,audio_data/train/PC_7_NAM_S0004_11.wav,tớ đã đọc xong đoạn một tớ mời cậu đọc đoạn hai của bài bờ tre đón khách,tớ đã đọc xong đoạn một tớ mời cậu đọc đoạn hai của bài bờ tre đón khách,S0004
THA_7_NU_S0043_50,audio_data/train/THA_7_NU_S0043_50.wav,sau khi đọc xong câu chuyện cậu có suy nghĩ và cảm xúc như thế nào,sau khi đọc xong câu chuyện cậu có suy nghĩ và cảm xúc như thế nào,S0043
THA_Nu_6_S00042_81,audio_data/train/THA_Nu_6_S00042_81.wav,chị trà cho bé chi đi đâu,chị trà cho bé chi đi đâu,S00042
NHM_7_NU_S0006_49,audio_data/train/NHM_7_NU_S0006_49.wav,khi ông kết bạn,khi ông kết bạn,S0006
NHM_7_NU_S0006_117,audio_data/train/NHM_7_NU_S0006_117.wav,bánh thơm ngon lại ngụ ý tốt nhất định được mọi người quý trọng vua cha hẳn sẽ vui mừng,bánh thơm ngon lại ngụ ý tốt nhất định được mọi người quý trọng vua cha hẳn xẽ vui mừng,S0006
GQM_Nam_6_S0006_19,audio_data/train/GQM_Nam_6_S0006_19.wav,đó là kẻ thù của nhà chuột,đó là kẻ thú của nhà chuột,S0006
LDMT_Nam_6_S00047_49,audio_data/train/LDMT_Nam_6_S00047_49.wav,chiếp chếp quà quà,chiếp chếp quà quà,S00047
NTM_Nam_6_S00010_2,audio_data/train/NTM_Nam_6_S00010_2.wav,tớ có,tớ có,S00010
NDBA_7_NAM_S0010_190,audio_data/train/NDBA_7_NAM_S0010_190.wav,đường rừng lắm loại gai,đường dừng lắm loại gai,S0010
TTT_Nu_6_S00049_19,audio_data/train/TTT_Nu_6_S00049_19.wav,mẹ đã an ủi bé như thế nào,mẹ đã an ủi bé như thế nào,S00049
PTT_7_NU_S0041_148,audio_data/train/PTT_7_NU_S0041_148.wav,vì chưa vì chưa hè rất yên tĩnh,vì chưa vì chưa hè rất yên tĩnh,S0041
TTD_7_NAM_S0001_102,audio_data/train/TTD_7_NAM_S0001_102.wav,thế thế nhà cậu nuôi con vật làm nào mà và cậu yêu con vật đấy như thế nào,thế thế nhà cậu luôi con vật làm nào mà và cậu yêu con vật đấy như thế lào,S0001
NHM_7_NU_S0006_76,audio_data/train/NHM_7_NU_S0006_76.wav,là đung đưa do không có điểm tựa chắc chắn,là đung đưa do không có điểm tựa chắc chắn,S0006
NMA_7_NU_S0002_91,audio_data/train/NMA_7_NU_S0002_91.wav,chúng dùng răng ngoạm chặt da cổ của con rồi giữ lủng lẳng trên suốt đường đi,chúng dùng dăng ngoạm chặt da cổ của con dồi giữ lủng lẳng trên xuốt đường đi,S0002
PTT_7_NU_S0041_98,audio_data/train/PTT_7_NU_S0041_98.wav,đến lượt tớ đọc nhé,đến lượt tớ đọc nhé,S0041
MK_7_NAM_S0005_22,audio_data/train/MK_7_NAM_S0005_22.wav,mỗi năm có tổ chức lễ hội,mỗi năm có tổ chức lễ hội,S0005
NTM_Nam_6_S00010_25,audio_data/train/NTM_Nam_6_S00010_25.wav,xuống chơi nhà tôi,xuống chơi nhà tôi,S00010
VTA_Nam_6_S0002_22,audio_data/train/VTA_Nam_6_S0002_22.wav,thỏ thấy vậy bèn nhảy lên mô đất trước mặt chó,thỏ thấy vậy bèn nhảy lên mô đất trước mặt chó,S0002
PTT_7_NU_S0041_28,audio_data/train/PTT_7_NU_S0041_28.wav,bây giờ tớ bây giờ tớ hỏi cậu một câu kép,bây giờ tớ bây giờ tớ hỏi cậu một câu kép,S0041
NTN_7_NU_S0042_28,audio_data/train/NTN_7_NU_S0042_28.wav,góc vườn trường với những cây hoa rất đẹp,góc vườn trường với những cây hoa rất đẹp,S0042
NTM_Nam_6_S00010_3,audio_data/train/NTM_Nam_6_S00010_3.wav,thế thế cậu đọc cho tớ nghe đi,thế thế cậu đọc cho tớ nghe đi,S00010
DNK_7_NU_S0048_30,audio_data/train/DNK_7_NU_S0048_30.wav,chim én bận đi đâu,chim én bận đi đâu,S0048
THA_Nu_6_S00042_169,audio_data/train/THA_Nu_6_S00042_169.wav,dê mẹ dặn các con điều gì,rê mẹ dặn các con điều gì,S00042
NMA_7_NU_S0002_116,audio_data/train/NMA_7_NU_S0002_116.wav,lúa vàng gợn sóng,lúa vàng gợn xóng,S0002
PC_7_NAM_S0004_8,audio_data/train/PC_7_NAM_S0004_8.wav,có bác bồ nông,có bác bồ nông,S0004
NDBA_7_NAM_S0010_52,audio_data/train/NDBA_7_NAM_S0010_52.wav,tớ thích con chó nhất vì chó hay trông nhà giúp mọi người biết người lạ biết người quen để trông nhà,tớ thích con chó nhất vì chó hay trông nhà giúp mọi người biết người lạ biết người quen để trông nhà,S0010
MK_7_NU_S0007_77,audio_data/train/MK_7_NU_S0007_77.wav,trời nhé,trời nhé,S0007
TTT_Nu_6_S00049_5,audio_data/train/TTT_Nu_6_S00049_5.wav,bé chỉ cò cò,bé chỉ cò cò,S00049
NDBA_7_NAM_S0010_74,audio_data/train/NDBA_7_NAM_S0010_74.wav,chạy vào rừng được một lúc mèo đã tóm được một chú thỏ con mèo hí hửng đem ngay chiến lợi phẩm của mình vào cung,chạy vào dừng được một lúc mèo đã tóm được một chú thỏ con mèo hí hửng đem ngay chiến lợi phẩm của mình vào cung,S0010
MK_7_NU_S0007_10,audio_data/train/MK_7_NU_S0007_10.wav,anh học bài,anh học bài,S0007
THA_Nu_6_S00042_60,audio_data/train/THA_Nu_6_S00042_60.wav,bị hổ la,bị hổ la,S00042
PC_7_NAM_S0004_71,audio_data/train/PC_7_NAM_S0004_71.wav,trong các môn tớ thích nhất là môn tiếng anh,trong các môn tớ thích nhất là môn tiếng anh,S0004
GQM_Nam_6_S0006_69,audio_data/train/GQM_Nam_6_S0006_69.wav,nàng tiên cá,nàng tiên cá,S0006
NDBA_7_NAM_S0010_51,audio_data/train/NDBA_7_NAM_S0010_51.wav,cậu thích con gì nhất,cậu thích con gì nhất,S0010
NHM_7_NU_S0006_93,audio_data/train/NHM_7_NU_S0006_93.wav,bây giờ bạn đọc trước đi mình đọc chuyện khác nữa,bây giờ bạn đọc trước đi mình đọc chuyện khác nữa,S0006
THA_Nu_6_S00042_24,audio_data/train/THA_Nu_6_S00042_24.wav,kiến khát nước xuống hồ uống nước,kiến khát nước xuống hồ uống nước,S00042
DNK_7_NU_S0048_253,audio_data/train/DNK_7_NU_S0048_253.wav,bên bờ rào giữa đám cỏ dại có bông cúc trắng,bên bờ rào giữa đám cỏ dại có bông cúc trắng,S0048
TTD_7_NAM_S0001_59,audio_data/train/TTD_7_NAM_S0001_59.wav,nhà tớ luôn một à quên ba con bốn con chó và một con mèo và gà thật nhiều gà,nhà tớ luôn một à quên ba con bốn con chó và một con mèo và gà thật nhiều gà,S0001
THA_Nu_6_S00042_135,audio_data/train/THA_Nu_6_S00042_135.wav,tại sao rùa tại sao thỏ lại lại thua,tại sao rùa tại sao thỏ lại lại thua,S00042
PC_7_NAM_S0004_93,audio_data/train/PC_7_NAM_S0004_93.wav,còn quê tớ thì ở phú bình,còn quê tớ thì ở phú bình,S0004
NTN_7_NU_S0042_24,audio_data/train/NTN_7_NU_S0042_24.wav,chẳng biết từ bao giờ nơi đây giống như ngôi nhà thứ hai của mình,chẳng biết từ bao giờ nơi đây giống như ngôi nhà thứ hai của mình,S0042
THA_Nu_6_S00042_12,audio_data/train/THA_Nu_6_S00042_12.wav,tại sao sẻ bé lại sợ quạ,tại sao sẻ bé lại sợ quạ,S00042
THA_7_NU_S0043_22,audio_data/train/THA_7_NU_S0043_22.wav,vì sao các bạn thấy tiết học rất vui,vì sao các bạn thấy tiết học rất vui,S0043
DNK_7_NU_S0048_108,audio_data/train/DNK_7_NU_S0048_108.wav,ừ hộp thư anh biết tuốt mỏ của chim liên quan,ừ hộp thư anh biết tuốt mỏ của chim liên quan,S0048
THA_Nu_6_S00042_153,audio_data/train/THA_Nu_6_S00042_153.wav,sói nghe thấy lại lấy kẹo mứt ăn hết,sói nghe thấy lại lấy kẹo mứt ăn hết,S00042
DNK_7_NU_S0048_56,audio_data/train/DNK_7_NU_S0048_56.wav,rau xum xuê nương bãi,rau xum xuê nương bãi,S0048
NHM_7_NU_S0006_176,audio_data/train/NHM_7_NU_S0006_176.wav,mèo trở về báo cáo cậu chủ của mình,mèo trở về báo cáo cậu chủ của mình,S0006
DNK_7_NU_S0048_233,audio_data/train/DNK_7_NU_S0048_233.wav,chim sơn ca sẽ trả lời,chim sơn ca sẽ trả lời,S0048
NMA_7_NU_S0002_229,audio_data/train/NMA_7_NU_S0002_229.wav,cũng thuở ấy ở vùng núi phía bắc có nàng âu cơ xinh đẹp tuyệt trần,cũng thuở ấy ở vùng núi phía bắc có làng âu cơ xinh đẹp tuyệt trần,S0002
